Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Phenylalanine metabolism	5/17	4.878678e-02	1.915333e-01	0	0	2.974881e+00	8.985022e+00	AOC3;ALDH3A1;DDC;GOT2;GLYAT
KEGG_2021_Human	Endocytosis	40/252	5.404676e-02	2.095960e-01	0	0	1.351006e+00	3.942107e+00	WASHC4;TFRC;ARPC1B;WASHC2C;EGFR;WASHC2A;PLD2;EEA1;RAB11FIP1;GRK5;CHMP1A;CLTCL1;PIP5K1C;EPS15;WASHC1;RAB11FIP5;USP8;PDCD6IP;IQSEC1;IST1;IQSEC3;GBF1;HSPA6;HLA-B;HLA-C;HLA-A;IGF2R;PML;EHD2;AGAP9;DAB2;ZFYVE16;EHD4;ACAP1;RABEP1;BIN1;CAPZA1;RAB35;FOLR3;HSPA1B
KEGG_2021_Human	Aminoacyl-tRNA biosynthesis	13/66	5.658380e-02	2.167909e-01	0	0	1.752866e+00	5.034289e+00	AARS1;AARS2;KARS1;QRSL1;WARS2;EPRS1;NARS2;TARS3;FARSA;CARS2;TARS1;VARS1;FARSB
KEGG_2021_Human	Protein processing in endoplasmic reticulum	28/171	6.929567e-02	2.623336e-01	0	0	1.400660e+00	3.738884e+00	ERO1B;SEC23A;UBXN1;RPN2;PRKCSH;HSPA4L;RRBP1;HSPBP1;HSP90B1;HERPUD1;ATXN3;LMAN1;CAPN2;UFD1;SIL1;SEC23B;HSPA6;DNAJB12;EIF2AK3;MOGS;RAD23A;EIF2AK4;CKAP4;PDIA4;DNAJC3;NSFL1C;DNAJC10;HSPA1B
KEGG_2021_Human	Thyroid hormone synthesis	14/75	7.175254e-02	2.684389e-01	0	0	1.640055e+00	4.320777e+00	GPX1;GSR;GPX8;SERPINA7;TSHR;PDIA4;HSP90B1;PLCB3;TPO;TTR;TG;ALB;GNAS;DUOX2
KEGG_2021_Human	Estrogen signaling pathway	23/137	7.446463e-02	2.753460e-01	0	0	1.442664e+00	3.747220e+00	KCNJ5;MAP2K2;CALML5;KCNJ9;HSPA6;KRT24;KRT13;KRT23;KRT34;KRT32;KRT20;KRT31;MMP9;EGFR;HSP90B1;PLCB3;KRT18;KRT16;KRT15;GNAS;FKBP4;CTSD;HSPA1B
KEGG_2021_Human	Asthma	7/31	7.827717e-02	2.861165e-01	0	0	2.082688e+00	5.305646e+00	HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Cysteine and methionine metabolism	10/50	8.049498e-02	2.876113e-01	0	0	1.785714e+00	4.499215e+00	LDHC;MTAP;BHMT;AGXT2;GSS;GOT2;APIP;MRI1;MAT1A;BCAT2
KEGG_2021_Human	Vibrio cholerae infection	10/50	8.049498e-02	2.876113e-01	0	0	1.785714e+00	4.499215e+00	TJP1;ATP6V0A2;PLCG2;GNAS;TCIRG1;PLCG1;ATP6V1E2;ACTG1;PDIA4;TJP2
KEGG_2021_Human	Neutrophil extracellular trap formation	30/189	8.536594e-02	3.002304e-01	0	0	1.349561e+00	3.321011e+00	ITGAM;SIGLEC9;NCF1;NCF2;AQP9;FPR1;RELA;ACTG1;C3;C5;H3C14;H2BC21;PLCG2;CASP1;H2BS1;CTSG;PLCG1;ATG7;H4C6;FGB;FGA;MAP2K2;CR1;VWF;CYBA;AZU1;SELP;PLCB3;FCGR2A;SLC25A6
KEGG_2021_Human	Regulation of actin cytoskeleton	34/218	8.591498e-02	3.002304e-01	0	0	1.321965e+00	3.244627e+00	CYFIP1;MYLK2;ITGAM;ROCK2;ARPC1B;ITGAE;IQGAP2;EGFR;MYLK3;MYLK;ACTG1;ITGAX;PIP4K2A;PAK6;MYH14;MYH11;ITGAV;PIP5K1C;VAV3;GSN;MAP2K2;FN1;ACTN4;F2;VAV2;PIKFYVE;ITGA8;ITGA7;MYH9;ITGA6;ITGA5;PPP1R12B;DOCK1;ITGA9
KEGG_2021_Human	Steroid biosynthesis	5/20	8.987621e-02	3.106591e-01	0	0	2.379498e+00	5.732976e+00	DHCR24;CEL;HSD17B7;LSS;LBR
KEGG_2021_Human	Hematopoietic cell lineage	17/99	9.618922e-02	3.289051e-01	0	0	1.481515e+00	3.468876e+00	HLA-DRB5;ITGAM;CR1;TFRC;HLA-DMB;CD5;ANPEP;HLA-DPB1;ITGA6;ITGA5;IL7R;HLA-DQA1;HLA-DRB1;CD33;CD55;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Various types of N-glycan biosynthesis	8/39	9.875970e-02	3.312792e-01	0	0	1.842762e+00	4.266114e+00	FUT8;RPN2;HEXB;HEXA;HEXD;ALG2;MGAT1;ALG12
KEGG_2021_Human	PI3K-Akt signaling pathway	52/354	9.896705e-02	3.312792e-01	0	0	1.232613e+00	2.850995e+00	CDKN1B;IRS1;LAMC3;TNC;LAMC2;PRL;LAMC1;GYS2;GYS1;TNN;KDR;TNR;ITGAV;MAP2K2;VWF;PPP2R5A;TSC1;COL4A2;COL6A2;COL6A1;ITGA8;COL6A3;ITGA7;COL6A6;ITGA6;COL6A5;ITGA5;ITGA9;LAMA5;TNXB;LAMA2;LAMA1;CSH1;LAMA4;LAMA3;THBS1;EGFR;RELA;HSP90B1;THBS3;PCK1;PCK2;LAMB3;FN1;LAMB1;PPP2R3A;COL1A1;EFNA1;GH1;COL1A2;IL7R;PIK3AP1
KEGG_2021_Human	Prion disease	41/273	1.017610e-01	3.352889e-01	0	0	1.264465e+00	2.889466e+00	RYR1;RYR2;NDUFB9;NCF1;NDUFB6;TUBAL3;NCF2;PSMD13;COX4I2;UQCR10;LAMC1;C8B;C8A;TUBB8;PSMD9;TUBA1C;TUBA3E;C5;PSMB4;C6;C8G;C7;PSMB3;PSMD2;CACNA1S;NDUFV3;NCAM2;PRNP;NDUFA6;HSPA6;EIF2AK3;CYBA;NDUFC1;GRIN2C;SDHA;UQCRC1;ATP5PO;NDUFS2;UQCRC2;HSPA1B;SLC25A6
KEGG_2021_Human	Salivary secretion	16/93	1.028420e-01	3.352889e-01	0	0	1.484728e+00	3.377106e+00	CALML5;AMY1B;ATP2B4;PRH2;LPO;SLC4A2;LYZ;MUC5B;CST5;CST4;BST1;PLCB3;CST1;DMBT1;GNAS;PRKG1
KEGG_2021_Human	Leukocyte transendothelial migration	19/114	1.033280e-01	3.352889e-01	0	0	1.429332e+00	3.244365e+00	VAV3;ITGAM;NCF1;NCF2;ROCK2;CYBA;ACTN4;MMP9;ACTG1;ICAM1;VAV2;AFDN;CLDN23;PLCG2;PECAM1;PTK2B;CTNNA3;PLCG1;CD99
KEGG_2021_Human	Collecting duct acid secretion	6/27	1.057388e-01	3.396459e-01	0	0	2.039702e+00	4.582768e+00	ATP4B;ATP4A;ATP6V0A2;SLC4A1;TCIRG1;ATP6V1E2
KEGG_2021_Human	Inositol phosphate metabolism	13/73	1.078197e-01	3.400128e-01	0	0	1.547746e+00	3.447286e+00	SACM1L;MTMR6;MTMR7;ITPKB;FIG4;PLCB3;PIKFYVE;INPP5D;PLCG2;PIP4K2A;PIP5K1C;PLCG1;PLCD1
KEGG_2021_Human	Amyotrophic lateral sclerosis	53/364	1.083438e-01	3.400128e-01	0	0	1.219830e+00	2.711007e+00	COX4I2;WDR41;ACTG1;TUBB8;PSMD9;TUBA1C;PSMD2;CASP1;NEFH;SPG11;DNAI2;GPX1;NUP210;NUP133;GPX8;ANXA11;NDUFC1;SDHA;ATXN2L;UQCRC1;NDUFS2;UQCRC2;NDUFB9;NUP205;POM121;SEH1L;DNAH2;DCTN2;DNAH7;NDUFB6;TUBAL3;PSMD13;DCTN1;DNAH5;UQCR10;TUBA3E;PSMB4;ATXN2;POM121C;PSMB3;TPR;NDUFV3;PRPH;DNAH11;NDUFA6;DNAH17;EIF2AK3;NUP153;GRIN2C;SETX;FIG4;ATP5PO;ATG2B
KEGG_2021_Human	Purine metabolism	21/129	1.090607e-01	3.400128e-01	0	0	1.389732e+00	3.079438e+00	GDA;AK1;GMPR;ADA2;AMPD2;FHIT;PAICS;PFAS;PAPSS1;NT5C;NT5C3B;PDE11A;PNP;ATIC;PDE6D;ENPP1;PGM2;PDE5A;ENPP3;XDH;PGM1
KEGG_2021_Human	Sulfur metabolism	3/10	1.150709e-01	3.552674e-01	0	0	3.058259e+00	6.612590e+00	SELENBP1;SQOR;PAPSS1
KEGG_2021_Human	Neomycin, kanamycin and gentamicin biosynthesis	2/5	1.173719e-01	3.584627e-01	0	0	4.756442e+00	1.019024e+01	HK3;HKDC1
KEGG_2021_Human	Pancreatic secretion	17/102	1.183603e-01	3.584627e-01	0	0	1.428981e+00	3.049476e+00	CPA3;PNLIPRP2;RYR2;CELA3B;CPB1;CELA2B;AMY1B;ATP2B4;SLC4A2;CEL;SLC4A4;BST1;PLCB3;CTRL;GNAS;CLCA1;PRSS2
KEGG_2021_Human	Ferroptosis	8/41	1.236750e-01	3.710250e-01	0	0	1.730881e+00	3.617712e+00	PRNP;TF;TFRC;GPX4;GSS;ACSL5;ATG7;CP
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	16/97	1.355097e-01	4.027297e-01	0	0	1.411085e+00	2.820353e+00	VAV3;PLA2G4F;GSN;NCF1;ARPC1B;PLA2G4C;PLD2;VAV2;PTPRC;FCGR2A;BIN1;INPP5D;PLCG2;PIP5K1C;PLCG1;DOCK1
KEGG_2021_Human	DNA replication	7/36	1.462800e-01	4.307134e-01	0	0	1.723112e+00	3.312221e+00	POLE4;RNASEH2A;RFC1;PRIM1;MCM3;MCM4;MCM5
KEGG_2021_Human	Selenocompound metabolism	4/17	1.476770e-01	4.308376e-01	0	0	2.195816e+00	4.199997e+00	TXNRD2;SCLY;INMT;PAPSS1
KEGG_2021_Human	Malaria	9/50	1.547886e-01	4.474797e-01	0	0	1.567215e+00	2.923945e+00	SELP;CR1;LRP1;PECAM1;HBB;IL12A;THBS1;ICAM1;THBS3
KEGG_2021_Human	Pathways of neurodegeneration	66/475	1.584711e-01	4.536177e-01	0	0	1.154727e+00	2.127218e+00	RYR1;RYR2;CALML5;LRRK2;COX4I2;WDR41;TUBB8;PSMD9;TUBA1C;UCHL1;CASP7;PSMD2;CAPN2;NEFH;SPG11;DNAI2;MAP2K2;GPX1;GPX8;NDUFC1;SDHA;ATXN2L;PLCB3;UQCRC1;NDUFS2;UQCRC2;MAPT;PPID;SLC25A6;NDUFB9;DNAH2;NDUFB6;DCTN2;DNAH7;TUBAL3;PSMD13;DCTN1;DNAH5;HTT;UQCR10;RELA;TUBA3E;ATXN3;WNT6;PSMB4;ATXN2;ATXN1;PSMB3;MFN1;PLCG1;CACNA1S;NDUFV3;SPTBN2;PRPH;TRAP1;PRNP;DNAH11;NDUFA6;DNAH17;EIF2AK3;GRIN2C;FIG4;ATP5PO;NOX4;UBA1;ATG2B
KEGG_2021_Human	Tuberculosis	27/180	1.597647e-01	4.536177e-01	0	0	1.261116e+00	2.312953e+00	ITGAM;CALML5;CLEC4M;LSP1;TCIRG1;CTSS;RELA;C3;EEA1;HLA-DMB;IRAK2;MRC1;ATP6V0A2;ITGAX;EP300;IL12A;CTSD;HLA-DQA1;HLA-DPA1;HLA-DRB5;CR1;RIPK2;IRAK4;FCGR2A;HLA-DPB1;HLA-DRB1;HLA-DQB1
KEGG_2021_Human	African trypanosomiasis	7/37	1.624552e-01	4.571748e-01	0	0	1.665580e+00	3.026946e+00	PLCB3;LAMA4;HBB;IL12A;HPR;APOL1;ICAM1
KEGG_2021_Human	Vitamin digestion and absorption	5/24	1.646503e-01	4.592878e-01	0	0	1.878122e+00	3.388003e+00	SLC5A6;LMBRD1;SLC52A3;APOA4;APOB
KEGG_2021_Human	NOD-like receptor signaling pathway	27/181	1.669568e-01	4.616720e-01	0	0	1.252854e+00	2.242634e+00	RNASEL;XIAP;RELA;PANX1;NLRP6;IFI16;CASP1;MFN1;TP53BP1;GBP2;GBP1;GBP4;CTSB;GBP3;CASR;GBP7;RIPK2;STAT2;NEK7;CYBA;IRAK4;P2RX7;MAVS;PLCB3;STING1;ATG16L1;TRIP6
KEGG_2021_Human	Tight junction	25/169	1.891992e-01	5.186667e-01	0	0	1.240303e+00	2.065049e+00	PATJ;TUBAL3;ROCK2;ARPC1B;ACTG1;TUBA1C;TUBA3E;CLDN23;MICALL2;MYH14;MYH11;SYNPO;CGNL1;HSPA4;ARHGEF18;ACTN4;CGN;TJAP1;TJP1;AFDN;DLG1;HCLS1;MYH9;LLGL2;TJP2
KEGG_2021_Human	Mineral absorption	10/60	1.973907e-01	5.291565e-01	0	0	1.427755e+00	2.316633e+00	TF;ATP7B;MT1M;MT1F;ATP2B4;CYBRD1;MT1X;STEAP2;CLCN2;MT1E
KEGG_2021_Human	Proteasome	8/46	1.983740e-01	5.291565e-01	0	0	1.502705e+00	2.430777e+00	PSMD9;PSMB4;PSMD13;PSMB3;PSMD2;PSME4;PSME2;PSMF1
KEGG_2021_Human	Oxidative phosphorylation	20/133	1.996817e-01	5.291565e-01	0	0	1.264109e+00	2.036518e+00	NDUFB9;NDUFA6;NDUFB6;COX4I2;NDUFC1;TCIRG1;UQCR10;SDHA;ATP4B;ATP4A;PPA2;UQCRC1;ATP6V0A2;ATP5PO;NDUFS2;UQCRC2;NDUFV3;ATP6V1E2;COX10;LHPP
KEGG_2021_Human	Vascular smooth muscle contraction	20/133	1.996817e-01	5.291565e-01	0	0	1.264109e+00	2.036518e+00	MYLK2;PLA2G4F;MAP2K2;CALML5;ROCK2;PLA2G4C;IRAG1;MYLK3;AGT;MYLK;PLCB3;CALD1;KCNMB1;GNAS;MYH14;MYH9;MYH11;CACNA1S;PPP1R12B;PRKG1
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	5/27	2.324128e-01	6.059224e-01	0	0	1.621737e+00	2.366503e+00	ACOX1;ACOT2;HSD17B4;ACAA1;ACOT4
KEGG_2021_Human	Intestinal immune network for IgA production	8/48	2.324608e-01	6.059224e-01	0	0	1.427406e+00	2.082634e+00	PIGR;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	Central carbon metabolism in cancer	11/70	2.378575e-01	6.127865e-01	0	0	1.330816e+00	1.911164e+00	LDHC;HK3;G6PD;MAP2K2;PDHA1;HKDC1;IDH1;SLC1A5;PFKM;EGFR;SIRT3
KEGG_2021_Human	Glucagon signaling pathway	16/107	2.389482e-01	6.127865e-01	0	0	1.255301e+00	1.796974e+00	PYGB;CPT1A;PDHA1;CALML5;PYGL;ACACB;LDHC;GYS2;GYS1;PLCB3;GNAS;EP300;PCK1;FBP1;PFKM;PCK2
KEGG_2021_Human	Pyrimidine metabolism	9/56	2.463558e-01	6.267291e-01	0	0	1.366676e+00	1.914684e+00	NT5C;CDA;NT5C3B;PNP;DPYD;CMPK1;ENPP1;ENPP3;UMPS
KEGG_2021_Human	Sphingolipid metabolism	8/49	2.502257e-01	6.296596e-01	0	0	1.392512e+00	1.929175e+00	GALC;CERS4;ASAH1;SGPL1;ASAH2;SPTLC3;GLB1;GBA
KEGG_2021_Human	Adherens junction	11/71	2.525746e-01	6.296596e-01	0	0	1.308561e+00	1.800644e+00	FARP2;TJP1;AFDN;EP300;PTPRJ;LMO7;CTNNA3;ACTN4;SORBS1;EGFR;ACTG1
KEGG_2021_Human	Lipid and atherosclerosis	30/215	2.568779e-01	6.296596e-01	0	0	1.158158e+00	1.574116e+00	CALML5;NCF1;NCF2;ROCK2;RELA;ICAM1;HSP90B1;CASP7;CYP2B6;CASP1;IL12A;PLCG1;APOB;VAV3;HSPA4;HSPA6;MMP3;EIF2AK3;CYBA;APOA4;IRAK4;MMP9;VAV2;SELP;CYP2C9;CYP2A7;CYP2C8;PLCB3;CYP2A6;HSPA1B
KEGG_2021_Human	Riboflavin metabolism	2/8	2.574080e-01	6.296596e-01	0	0	2.377814e+00	3.226914e+00	ENPP1;ENPP3
KEGG_2021_Human	Sulfur relay system	2/8	2.574080e-01	6.296596e-01	0	0	2.377814e+00	3.226914e+00	CTU2;MOCS2
KEGG_2021_Human	HIF-1 signaling pathway	16/109	2.628011e-01	6.379447e-01	0	0	1.228165e+00	1.641267e+00	MAP2K2;PDHA1;CDKN1B;TFRC;CUL2;ENO3;EGFR;RELA;LDHC;HK3;TF;HKDC1;PLCG2;EP300;PLCG1;PFKM
KEGG_2021_Human	Thiamine metabolism	3/15	2.781767e-01	6.701529e-01	0	0	1.783476e+00	2.281955e+00	ALPP;AK1;ALPG
KEGG_2021_Human	Arginine biosynthesis	4/22	2.824236e-01	6.752684e-01	0	0	1.585414e+00	2.004514e+00	CPS1;GOT2;ASS1;OTC
KEGG_2021_Human	Apoptosis	20/142	2.930467e-01	6.954391e-01	0	0	1.170250e+00	1.436392e+00	MAP2K2;PARP4;PARP1;TUBAL3;EIF2AK3;XIAP;TRAF1;SEPTIN4;CTSS;RELA;ACTG1;SPTA1;PIDD1;TUBA1C;TUBA3E;CASP7;CAPN2;CTSD;CTSC;CTSB
KEGG_2021_Human	Phosphatidylinositol signaling system	14/97	3.031231e-01	7.140234e-01	0	0	1.203824e+00	1.436904e+00	DGKG;CALML5;SACM1L;MTMR6;MTMR7;ITPKB;PLCB3;PIKFYVE;INPP5D;PLCG2;PIP4K2A;PIP5K1C;PLCG1;PLCD1
KEGG_2021_Human	Proteoglycans in cancer	28/205	3.056226e-01	7.146176e-01	0	0	1.129395e+00	1.338790e+00	ROCK2;THBS1;EGFR;ACTG1;WNT6;KDR;PLCG2;FLNA;DROSHA;FLNB;ITGAV;PLCG1;FLNC;VAV3;MAP2K2;FN1;ANK2;ANK1;HSPG2;MMP9;DCN;VAV2;COL1A1;COL1A2;PDCD4;HCLS1;ITGA5;PPP1R12B
KEGG_2021_Human	Yersinia infection	19/137	3.239911e-01	7.520378e-01	0	0	1.149216e+00	1.295212e+00	VAV3;MAP2K2;ROCK2;ARHGEF28;ARPC1B;FN1;IRAK4;RELA;ACTG1;VAV2;FCGR2A;RPS6KA1;CASP1;PTK2B;PIP5K1C;PLCG1;ITGA5;DOCK1;SKAP2
KEGG_2021_Human	Oxytocin signaling pathway	21/154	3.410779e-01	7.792676e-01	0	0	1.126885e+00	1.212128e+00	RYR1;MYLK2;RYR2;KCNJ5;PLA2G4F;MAP2K2;CAMK1D;CALML5;ROCK2;KCNJ9;PLA2G4C;MYLK3;EGFR;ACTG1;MYLK;CAMKK2;PLCB3;EEF2K;GNAS;CACNA1S;PPP1R12B
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	14/100	3.449749e-01	7.792676e-01	0	0	1.161631e+00	1.236305e+00	CDKN1B;FN1;RELA;AGT;ICAM1;COL1A1;PLCB3;COL3A1;COL1A2;COL4A2;PLCG2;NOX4;PLCG1;PLCD1
KEGG_2021_Human	Bacterial invasion of epithelial cells	11/77	3.463166e-01	7.792676e-01	0	0	1.189193e+00	1.261022e+00	SEPTIN1;ARPC1B;CLTCL1;FN1;HCLS1;CTNNA3;ITGA5;SEPTIN9;DOCK1;SEPTIN11;ACTG1
KEGG_2021_Human	Fluid shear stress and atherosclerosis	19/139	3.478051e-01	7.792676e-01	0	0	1.129933e+00	1.193337e+00	GSTM3;GSTM1;CALML5;NCF1;NCF2;GSTO1;GSTP1;CYBA;MMP9;RELA;ASS1;ACTG1;ICAM1;HSP90B1;GSTA3;GSTA2;KDR;PECAM1;ITGAV
KEGG_2021_Human	Parkinson disease	33/249	3.504254e-01	7.792676e-01	0	0	1.090532e+00	1.143541e+00	NDUFB9;CALML5;NDUFB6;TUBAL3;PSMD13;LRRK2;COX4I2;UQCR10;TUBB8;PSMD9;TUBA1C;TUBA3E;UCHL1;PSMB4;PSMB3;PSMD2;MFN1;PLCG1;NDUFV3;SLC18A1;TRAP1;NDUFA6;EIF2AK3;NDUFC1;SDHA;UQCRC1;ATP5PO;GNAS;NDUFS2;UBA1;UQCRC2;MAPT;SLC25A6
KEGG_2021_Human	Salmonella infection	33/249	3.504254e-01	7.792676e-01	0	0	1.090532e+00	1.143541e+00	CYFIP1;AHNAK;DCTN2;TUBAL3;DCTN1;ROCK2;ARPC1B;RELA;ACTG1;HSP90B1;TUBB8;TUBA1C;TUBA3E;FYCO1;CASP7;PODXL;VPS11;CASP1;FLNA;FLNB;FLNC;RILP;DYNC2H1;DYNC1H1;MAP2K2;ANXA2;RIPK2;AHNAK2;IRAK4;PTPRC;EXOC4;PLEKHM2;EXOC2
KEGG_2021_Human	Synthesis and degradation of ketone bodies	2/10	3.533722e-01	7.796607e-01	0	0	1.783157e+00	1.854900e+00	BDH2;ACAT2
KEGG_2021_Human	Rheumatoid arthritis	13/93	3.555057e-01	7.796607e-01	0	0	1.159481e+00	1.199152e+00	HLA-DRB5;MMP3;TCIRG1;TNFRSF11A;ICAM1;HLA-DMB;ATP6V0A2;HLA-DPB1;ATP6V1E2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	alpha-Linolenic acid metabolism	4/25	3.703831e-01	8.067248e-01	0	0	1.358694e+00	1.349478e+00	PLA2G4F;ACOX1;PLA2G4C;ACAA1
KEGG_2021_Human	Base excision repair	5/33	3.831811e-01	8.289225e-01	0	0	1.273785e+00	1.221875e+00	POLE4;PARP4;NEIL2;PARP1;APEX1
KEGG_2021_Human	Taurine and hypotaurine metabolism	2/11	3.998165e-01	8.590651e-01	0	0	1.584938e+00	1.452991e+00	GGT5;ADO
KEGG_2021_Human	AMPK signaling pathway	16/120	4.054068e-01	8.617253e-01	0	0	1.097570e+00	9.909569e-01	CPT1A;IRS1;PPP2R5A;TSC1;PPP2R3A;ACACB;CAMKK2;GYS2;GYS1;TBC1D1;EEF2K;FASN;PCK1;FBP1;PFKM;PCK2
KEGG_2021_Human	Inflammatory bowel disease	9/65	4.064742e-01	8.617253e-01	0	0	1.146442e+00	1.032067e+00	HLA-DRB5;HLA-DMB;HLA-DPB1;IL12A;RELA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human	N-Glycan biosynthesis	7/50	4.191865e-01	8.827901e-01	0	0	1.161170e+00	1.009566e+00	ALG8;FUT8;RPN2;ALG2;ALG12;MOGS;MGAT1
KEGG_2021_Human	Insulin resistance	14/108	4.601521e-01	9.465631e-01	0	0	1.062281e+00	8.245410e-01	PYGB;CPT1A;IRS1;PYGL;ACACB;RELA;AGT;GYS2;GYS1;TBC1D4;RPS6KA1;SLC27A3;PCK1;PCK2
KEGG_2021_Human	Ribosome biogenesis in eukaryotes	14/108	4.601521e-01	9.465631e-01	0	0	1.062281e+00	8.245410e-01	NOP56;WDR36;REXO1;EFL1;HEATR1;NAT10;PWP2;GNL3;RRP7A;TBL3;TCOF1;DROSHA;UTP14A;MDN1
KEGG_2021_Human	Gastric acid secretion	10/76	4.613067e-01	9.465631e-01	0	0	1.080643e+00	8.360851e-01	ATP4B;MYLK2;ATP4A;PLCB3;CALML5;GNAS;SLC4A2;MYLK3;ACTG1;MYLK
KEGG_2021_Human	Long-term depression	8/60	4.613751e-01	9.465631e-01	0	0	1.097252e+00	8.487725e-01	RYR1;PLA2G4F;PLCB3;MAP2K2;PLA2G4C;GNAS;CACNA1A;PRKG1
KEGG_2021_Human	Pathogenic Escherichia coli infection	25/197	4.659362e-01	9.497930e-01	0	0	1.036722e+00	7.917516e-01	CYFIP1;TUBAL3;ROCK2;ARPC1B;RELA;ACTG1;TUBB8;TUBA1C;TUBA3E;CASP7;CLDN23;CASP1;MYH14;MYH11;IRAK4;F2;TJP1;MYO1D;FCGR2A;MYO1C;MYO1A;MYO5C;HCLS1;MYH9;MYO1G
KEGG_2021_Human	Adipocytokine signaling pathway	9/69	4.795504e-01	9.713187e-01	0	0	1.069767e+00	7.861788e-01	CPT1A;IRS1;ACSL5;ACSBG1;PCK1;ACACB;RELA;CAMKK2;PCK2
KEGG_2021_Human	Glycosphingolipid biosynthesis	6/45	4.831157e-01	9.714927e-01	0	0	1.097173e+00	7.981921e-01	FUT6;GLB1;HEXB;HEXA;FUT2;ABO
KEGG_2021_Human	Linoleic acid metabolism	4/29	4.857464e-01	9.714927e-01	0	0	1.141042e+00	8.239109e-01	CYP2C9;PLA2G4F;CYP2C8;PLA2G4C
KEGG_2021_Human	Spinocerebellar ataxia	18/143	4.963403e-01	9.827316e-01	0	0	1.026929e+00	7.193569e-01	RYR1;NOP56;PSMD13;CACNA1A;GRIN2C;ATXN2L;PSMD9;ATXN3;ATXN2;PLCB3;PSMB4;ATXN1;OPA1;PSMB3;PSMD2;SPTBN2;ATG2B;SLC25A6
KEGG_2021_Human	RIG-I-like receptor signaling pathway	9/70	4.975465e-01	9.827316e-01	0	0	1.052170e+00	7.344845e-01	IFIH1;MAVS;TKFC;STING1;DDX58;TRIM25;IL12A;ISG15;RELA
KEGG_2021_Human	Huntington disease	38/306	5.010971e-01	9.836350e-01	0	0	1.011154e+00	6.986623e-01	NDUFB9;DNAH2;DCTN2;DNAH7;NDUFB6;TUBAL3;PSMD13;DCTN1;DNAH5;COX4I2;HTT;UQCR10;TUBB8;PSMD9;TUBA1C;TUBA3E;PSMB4;PSMB3;PSMD2;CLTCL1;POLR2E;EP300;NDUFV3;DNAH11;DNAI2;GPX1;NDUFA6;DNAH17;GPX8;NDUFC1;SDHA;PLCB3;UQCRC1;ATP5PO;NDUFS2;UQCRC2;ATG2B;SLC25A6
KEGG_2021_Human	Type II diabetes mellitus	6/46	5.053444e-01	9.858865e-01	0	0	1.069682e+00	7.300743e-01	HK3;KCNJ11;IRS1;ABCC8;HKDC1;CACNA1A
KEGG_2021_Human	Cytosolic DNA-sensing pathway	8/63	5.187202e-01	9.862054e-01	0	0	1.037224e+00	6.808241e-01	MAVS;STING1;DDX58;CASP1;POLR2E;CGAS;ADAR;RELA
KEGG_2021_Human	NF-kappa B signaling pathway	13/104	5.198898e-01	9.862054e-01	0	0	1.018682e+00	6.663589e-01	CARD10;PARP1;DDX58;XIAP;TNFRSF11A;IRAK4;TRAF1;RELA;ICAM1;PIDD1;PLCG2;TRIM25;PLCG1
KEGG_2021_Human	Regulation of lipolysis in adipocytes	7/55	5.226038e-01	9.862054e-01	0	0	1.039917e+00	6.748350e-01	IRS1;GNAS;PLIN1;PRKG1;TSHR;PTGS1;PNPLA2
KEGG_2021_Human	RNA transport	23/186	5.227465e-01	9.862054e-01	0	0	1.006143e+00	6.526430e-01	EIF2B5;CYFIP1;EIF2B4;EIF5B;NUP205;POM121;SEH1L;NUP210;NUP133;ELAC2;DDX20;NUP153;EIF2S3;POM121C;EEF1A2;TPR;EIF3J;GEMIN4;TACC3;GEMIN5;ACIN1;EIF3A;EIF4G1
KEGG_2021_Human	Insulin signaling pathway	17/137	5.235725e-01	9.862054e-01	0	0	1.010165e+00	6.536575e-01	PYGB;MAP2K2;CALML5;IRS1;TSC1;PYGL;SORBS1;ACACB;GYS2;GYS1;HK3;FASN;HKDC1;TRIP10;PCK1;FBP1;PCK2
KEGG_2021_Human	Carbohydrate digestion and absorption	6/47	5.272167e-01	9.862054e-01	0	0	1.043533e+00	6.680108e-01	HK3;MGAM;PLCB3;SI;AMY1B;HKDC1
KEGG_2021_Human	Nucleotide excision repair	6/47	5.272167e-01	9.862054e-01	0	0	1.043533e+00	6.680108e-01	POLE4;RFC1;ERCC2;XPC;RAD23A;ERCC6
KEGG_2021_Human	Serotonergic synapse	14/113	5.314058e-01	9.882284e-01	0	0	1.008342e+00	6.375032e-01	KCNJ5;PLA2G4F;DDC;KCNJ9;PLA2G4C;CACNA1A;ALOX12;PTGS1;CYP2C9;CYP2C8;PLCB3;GNAS;CACNA1S;SLC18A1
