Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	basolateral plasma membrane (GO:0016323)	4/151	1.827814e-01	3.010761e-01	0	0	1.835233e+00	3.118914e+00	EPB41;CEACAM5;MTTP;SLC4A2
GO_Cellular_Component_2021	Golgi cisterna (GO:0031985)	2/53	1.830070e-01	3.010761e-01	0	0	2.639672e+00	4.482772e+00	HLA-A;GOLGA8N
GO_Cellular_Component_2021	axonal growth cone (GO:0044295)	1/14	1.873015e-01	3.024886e-01	0	0	5.170123e+00	8.660142e+00	COBL
GO_Cellular_Component_2021	platelet dense granule lumen (GO:0031089)	1/14	1.873015e-01	3.024886e-01	0	0	5.170123e+00	8.660142e+00	ITIH4
GO_Cellular_Component_2021	condensed chromosome (GO:0000793)	2/54	1.883140e-01	3.024886e-01	0	0	2.588778e+00	4.322339e+00	MKI67;TTN
GO_Cellular_Component_2021	cytoplasmic side of plasma membrane (GO:0009898)	2/55	1.936419e-01	3.056265e-01	0	0	2.539804e+00	4.169709e+00	SPTA1;SPTB
GO_Cellular_Component_2021	tertiary granule lumen (GO:1904724)	2/55	1.936419e-01	3.056265e-01	0	0	2.539804e+00	4.169709e+00	FLG2;ASAH1
GO_Cellular_Component_2021	extracellular membrane-bounded organelle (GO:0065010)	2/56	1.989890e-01	3.056265e-01	0	0	2.492643e+00	4.024387e+00	COL6A2;COL6A3
GO_Cellular_Component_2021	trans-Golgi network transport vesicle (GO:0030140)	1/15	1.992565e-01	3.056265e-01	0	0	4.800585e+00	7.744124e+00	STEAP2
GO_Cellular_Component_2021	triglyceride-rich plasma lipoprotein particle (GO:0034385)	1/15	1.992565e-01	3.056265e-01	0	0	4.800585e+00	7.744124e+00	APOB
GO_Cellular_Component_2021	very-low-density lipoprotein particle (GO:0034361)	1/15	1.992565e-01	3.056265e-01	0	0	4.800585e+00	7.744124e+00	APOB
GO_Cellular_Component_2021	endosome membrane (GO:0010008)	7/325	2.033715e-01	3.088011e-01	0	0	1.487038e+00	2.368437e+00	HLA-DRB5;IFITM2;HLA-B;HLA-C;HLA-A;APOB;HLA-DRB1
GO_Cellular_Component_2021	microvillus (GO:0005902)	2/57	2.043537e-01	3.088011e-01	0	0	2.447198e+00	3.885913e+00	VIL1;MYO7B
GO_Cellular_Component_2021	azurophil granule membrane (GO:0035577)	2/58	2.097342e-01	3.123049e-01	0	0	2.403376e+00	3.753867e+00	GAA;CPNE1
GO_Cellular_Component_2021	mitochondrial intermembrane space (GO:0005758)	2/58	2.097342e-01	3.123049e-01	0	0	2.403376e+00	3.753867e+00	TRAP1;CPOX
GO_Cellular_Component_2021	extracellular vesicle (GO:1903561)	2/59	2.151289e-01	3.180166e-01	0	0	2.361091e+00	3.627859e+00	COL6A2;COL6A3
GO_Cellular_Component_2021	GABA-ergic synapse (GO:0098982)	1/18	2.340801e-01	3.435420e-01	0	0	3.952821e+00	5.739859e+00	BSN
GO_Cellular_Component_2021	organelle envelope lumen (GO:0031970)	2/64	2.422623e-01	3.530107e-01	0	0	2.170128e+00	3.076665e+00	TRAP1;CPOX
GO_Cellular_Component_2021	supramolecular fiber (GO:0099512)	1/19	2.453493e-01	3.549734e-01	0	0	3.733030e+00	5.245178e+00	LTBP4
GO_Cellular_Component_2021	condensed nuclear chromosome (GO:0000794)	1/20	2.564532e-01	3.684257e-01	0	0	3.536375e+00	4.812332e+00	TTN
GO_Cellular_Component_2021	mitotic spindle (GO:0072686)	3/120	2.590817e-01	3.695991e-01	0	0	1.726055e+00	2.331230e+00	EPB41;MAP4;EML2
GO_Cellular_Component_2021	endocytic vesicle lumen (GO:0071682)	1/21	2.673942e-01	3.788085e-01	0	0	3.359386e+00	4.431135e+00	APOB
GO_Cellular_Component_2021	glutamatergic synapse (GO:0098978)	2/69	2.695328e-01	3.792048e-01	0	0	2.007667e+00	2.632182e+00	AKAP9;BSN
GO_Cellular_Component_2021	tertiary granule membrane (GO:0070821)	2/73	2.913416e-01	4.043107e-01	0	0	1.894173e+00	2.336006e+00	GAA;SIRPA
GO_Cellular_Component_2021	vesicle membrane (GO:0012506)	2/73	2.913416e-01	4.043107e-01	0	0	1.894173e+00	2.336006e+00	AHNAK2;GBP1
GO_Cellular_Component_2021	intrinsic component of external side of plasma membrane (GO:0031233)	1/24	2.992640e-01	4.097306e-01	0	0	2.920760e+00	3.523689e+00	CEACAM5
GO_Cellular_Component_2021	pigment granule (GO:0048770)	1/24	2.992640e-01	4.097306e-01	0	0	2.920760e+00	3.523689e+00	HPS4
GO_Cellular_Component_2021	excitatory synapse (GO:0060076)	1/25	3.095772e-01	4.182367e-01	0	0	2.798919e+00	3.281867e+00	BSN
GO_Cellular_Component_2021	Golgi cis cisterna (GO:0000137)	1/25	3.095772e-01	4.182367e-01	0	0	2.798919e+00	3.281867e+00	GOLGA8N
GO_Cellular_Component_2021	spindle (GO:0005819)	4/192	3.125402e-01	4.194619e-01	0	0	1.431988e+00	1.665434e+00	PARP4;EPB41;MAP4;EML2
GO_Cellular_Component_2021	Golgi cisterna membrane (GO:0032580)	1/26	3.197391e-01	4.235505e-01	0	0	2.686826e+00	3.063653e+00	GOLGA8N
GO_Cellular_Component_2021	synaptic membrane (GO:0097060)	1/26	3.197391e-01	4.235505e-01	0	0	2.686826e+00	3.063653e+00	AKAP9
GO_Cellular_Component_2021	clathrin-coated vesicle (GO:0030136)	2/80	3.292676e-01	4.333586e-01	0	0	1.723569e+00	1.914686e+00	VWF;STEAP2
GO_Cellular_Component_2021	melanosome (GO:0042470)	1/28	3.396179e-01	4.441157e-01	0	0	2.487549e+00	2.686389e+00	HPS4
GO_Cellular_Component_2021	endoplasmic reticulum membrane (GO:0005789)	12/712	3.556404e-01	4.619956e-01	0	0	1.155380e+00	1.194473e+00	CYP2C9;ANKLE2;EMC1;PLA2G4C;SPINK5;CYP1B1;TAP1;MIA3;HLA-A;FMO3;APOB;FTCD
GO_Cellular_Component_2021	recycling endosome (GO:0055037)	3/145	3.592396e-01	4.619956e-01	0	0	1.420357e+00	1.454113e+00	HLA-B;HLA-C;HLA-A
GO_Cellular_Component_2021	microtubule cytoskeleton (GO:0015630)	6/331	3.600848e-01	4.619956e-01	0	0	1.242372e+00	1.268978e+00	OVGP1;MACF1;CLIP1;DST;MAP4;KANK4
GO_Cellular_Component_2021	intercalated disc (GO:0014704)	1/31	3.683557e-01	4.696536e-01	0	0	2.238453e+00	2.235557e+00	NRAP
GO_Cellular_Component_2021	non-motile cilium (GO:0097730)	1/32	3.776553e-01	4.785198e-01	0	0	2.166135e+00	2.109324e+00	PCM1
GO_Cellular_Component_2021	cell projection membrane (GO:0031253)	2/92	3.928094e-01	4.946489e-01	0	0	1.492846e+00	1.394961e+00	DMD;SYNE2
GO_Cellular_Component_2021	aggresome (GO:0016235)	1/35	4.047432e-01	5.065498e-01	0	0	1.974704e+00	1.786124e+00	BAG3
GO_Cellular_Component_2021	intrinsic component of mitochondrial inner membrane (GO:0031304)	1/39	4.390412e-01	5.461245e-01	0	0	1.766481e+00	1.454100e+00	MPC1
GO_Cellular_Component_2021	vacuolar membrane (GO:0005774)	1/45	4.868302e-01	6.018992e-01	0	0	1.525132e+00	1.097851e+00	MAN2B1
GO_Cellular_Component_2021	Golgi-associated vesicle (GO:0005798)	1/47	5.018404e-01	6.136033e-01	0	0	1.458673e+00	1.005716e+00	STEAP2
GO_Cellular_Component_2021	microtubule (GO:0005874)	3/182	5.023125e-01	6.136033e-01	0	0	1.124633e+00	7.743467e-01	MACF1;CLIP1;PARP4
GO_Cellular_Component_2021	cytoplasmic vesicle lumen (GO:0060205)	2/115	5.060041e-01	6.144336e-01	0	0	1.187598e+00	8.090045e-01	GSN;GSTP1
GO_Cellular_Component_2021	integral component of mitochondrial inner membrane (GO:0031305)	1/51	5.305606e-01	6.404400e-01	0	0	1.341706e+00	8.504018e-01	MPC1
GO_Cellular_Component_2021	microbody membrane (GO:0031903)	1/52	5.374790e-01	6.412030e-01	0	0	1.315332e+00	8.166441e-01	MAVS
GO_Cellular_Component_2021	sperm flagellum (GO:0036126)	1/52	5.374790e-01	6.412030e-01	0	0	1.315332e+00	8.166441e-01	SPEF2
GO_Cellular_Component_2021	peroxisomal membrane (GO:0005778)	1/53	5.442958e-01	6.455601e-01	0	0	1.289971e+00	7.846411e-01	MAVS
GO_Cellular_Component_2021	mitochondrial outer membrane (GO:0005741)	2/126	5.551218e-01	6.500377e-01	0	0	1.081639e+00	6.366181e-01	MAVS;VPS13C
GO_Cellular_Component_2021	cytosolic large ribosomal subunit (GO:0022625)	1/55	5.576304e-01	6.500377e-01	0	0	1.242068e+00	7.254410e-01	RPL14
GO_Cellular_Component_2021	integral component of Golgi membrane (GO:0030173)	1/55	5.576304e-01	6.500377e-01	0	0	1.242068e+00	7.254410e-01	STEAP2
GO_Cellular_Component_2021	dendrite (GO:0030425)	4/270	5.631493e-01	6.527412e-01	0	0	1.008037e+00	5.788257e-01	MLPH;CAPN2;COBL;BSN
GO_Cellular_Component_2021	9+2 motile cilium (GO:0097729)	1/57	5.705761e-01	6.576131e-01	0	0	1.197587e+00	6.719763e-01	SPEF2
GO_Cellular_Component_2021	axon (GO:0030424)	3/204	5.793375e-01	6.624738e-01	0	0	1.000410e+00	5.460941e-01	COBL;MAP4;BSN
GO_Cellular_Component_2021	large ribosomal subunit (GO:0015934)	1/59	5.831442e-01	6.624738e-01	0	0	1.156173e+00	6.235481e-01	RPL14
GO_Cellular_Component_2021	asymmetric synapse (GO:0032279)	2/133	5.845357e-01	6.624738e-01	0	0	1.023476e+00	5.495425e-01	RPL14;PDLIM5
GO_Cellular_Component_2021	intrinsic component of Golgi membrane (GO:0031228)	1/60	5.892901e-01	6.641722e-01	0	0	1.136519e+00	6.010329e-01	STEAP2
GO_Cellular_Component_2021	spindle microtubule (GO:0005876)	1/61	5.953456e-01	6.673105e-01	0	0	1.117520e+00	5.795605e-01	PARP4
GO_Cellular_Component_2021	ribosome (GO:0005840)	1/62	6.013122e-01	6.703153e-01	0	0	1.099144e+00	5.590696e-01	RRBP1
GO_Cellular_Component_2021	postsynaptic density (GO:0014069)	2/138	6.046542e-01	6.703775e-01	0	0	9.855963e-01	4.958521e-01	RPL14;PDLIM5
GO_Cellular_Component_2021	organelle outer membrane (GO:0031968)	2/142	6.202132e-01	6.839108e-01	0	0	9.572407e-01	4.572661e-01	MAVS;VPS13C
GO_Cellular_Component_2021	integral component of mitochondrial membrane (GO:0032592)	1/66	6.243146e-01	6.847321e-01	0	0	1.031294e+00	4.858437e-01	MPC1
GO_Cellular_Component_2021	autophagosome (GO:0005776)	1/69	6.406939e-01	6.989388e-01	0	0	9.856455e-01	4.388127e-01	FYCO1
GO_Cellular_Component_2021	cation channel complex (GO:0034703)	1/73	6.614312e-01	7.139258e-01	0	0	9.306978e-01	3.847032e-01	AKAP9
GO_Cellular_Component_2021	voltage-gated potassium channel complex (GO:0008076)	1/73	6.614312e-01	7.139258e-01	0	0	9.306978e-01	3.847032e-01	AKAP9
GO_Cellular_Component_2021	chromosome (GO:0005694)	2/160	6.844086e-01	7.348387e-01	0	0	8.474077e-01	3.213372e-01	MKI67;FTSJ3
GO_Cellular_Component_2021	P-body (GO:0000932)	1/80	6.948921e-01	7.383229e-01	0	0	8.479285e-01	3.086449e-01	SYNE1
GO_Cellular_Component_2021	potassium channel complex (GO:0034705)	1/80	6.948921e-01	7.383229e-01	0	0	8.479285e-01	3.086449e-01	AKAP9
GO_Cellular_Component_2021	plasma membrane raft (GO:0044853)	1/82	7.038320e-01	7.439468e-01	0	0	8.269077e-01	2.904228e-01	CR1
GO_Cellular_Component_2021	nuclear chromosome (GO:0000228)	1/83	7.082036e-01	7.447089e-01	0	0	8.167818e-01	2.818091e-01	TTN
GO_Cellular_Component_2021	coated vesicle (GO:0030135)	1/84	7.125109e-01	7.453960e-01	0	0	8.069000e-01	2.735069e-01	SERPINA1
GO_Cellular_Component_2021	integral component of plasma membrane (GO:0005887)	19/1454	7.362908e-01	7.663435e-01	0	0	8.796934e-01	2.693006e-01	CR1;PLXND1;HLA-B;HLA-C;HLA-A;C8A;ICAM1;ELAPOR1;TPO;OBSCN;C7;CEACAM5;AKAP9;MUC12;PLXNB2;SIRPA;HLA-DRB1;CD99;HLA-DPA1
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	5/469	8.224393e-01	8.516631e-01	0	0	7.174711e-01	1.402516e-01	TRAP1;MAVS;VPS13C;PLA2G4C;PRODH
GO_Cellular_Component_2021	peroxisome (GO:0005777)	1/128	8.506776e-01	8.764557e-01	0	0	5.261616e-01	8.509193e-02	MAVS
GO_Cellular_Component_2021	cilium (GO:0005929)	2/237	8.659247e-01	8.876816e-01	0	0	5.675022e-01	8.169611e-02	RSPH3;PCM1
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	68/5192	8.823729e-01	9.000203e-01	0	0	8.562655e-01	1.071535e-01	SERPINA1;PRAG1;PRKCSH;WASHC2C;MIA3;IFI35;MKI67;SYNE2;WASHC2A;SYNE1;FYCO1;PRX;CPNE1;CYP1B1;TNKS1BP1;BSN;HLA-DPA1;SERPINB3;OVGP1;PARP4;DST;PIH1D1;GAA;SPINK5;LMO7;GOLGA8N;FLG2;CLIP1;EEF1D;AKAP9;EEF1A2;CMPK1;HCLS1;NCOA7;ARHGEF5;FLG;LAMA5;AHNAK;SYNPO2;PERM1;WDR62;TOR1AIP1;ARVCF;ATXN1;IFI16;BAG3;FAM120B;CMYA5;FLNA;APOB;PRODH;PPIAL4E;MDN1;PPIAL4F;SVIL;GSN;TXNRD2;AHNAK2;AKR1C3;SORBS1;FMO3;CYP2C9;KRT16;GOLGB1;ACIN1;MAN2B1;HNRNPC;TJP2
GO_Cellular_Component_2021	neuron projection (GO:0043005)	5/556	9.145041e-01	9.281535e-01	0	0	6.014544e-01	5.375395e-02	MLPH;CAPN2;COBL;MAP4;BSN
GO_Cellular_Component_2021	mitochondrial inner membrane (GO:0005743)	2/328	9.554000e-01	9.648594e-01	0	0	4.071771e-01	1.857753e-02	TRAP1;PRODH
GO_Cellular_Component_2021	organelle inner membrane (GO:0019866)	2/346	9.644105e-01	9.691613e-01	0	0	3.855129e-01	1.397032e-02	TRAP1;PRODH
GO_Cellular_Component_2021	nucleus (GO:0005634)	46/4484	9.985784e-01	9.985784e-01	0	0	6.381180e-01	9.077810e-04	FLG;LAMA5;AHNAK;PRAG1;SYNPO2;PERM1;WDR62;IFI35;MKI67;TOR1AIP1;SYNE2;SYNE1;ARVCF;ATXN1;IFI16;BAG3;FAM120B;CMYA5;PRX;CPNE1;TNKS1BP1;FLNA;BSN;MDN1;SERPINB3;SVIL;PARP4;GSN;DST;PIH1D1;AHNAK2;AKR1C3;LMO7;SORBS1;FLG2;CLIP1;KRT16;EEF1D;EEF1A2;CMPK1;HCLS1;ACIN1;NCOA7;HNRNPC;ARHGEF5;TJP2
