Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GWAS_Catalog_2023	Glutarate (Pentanedioate) Levels In Elite Athletes	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	PDLIM5
GWAS_Catalog_2023	Right Ventricular Stroke Volume (MTAG)	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	TTN
GWAS_Catalog_2023	Ceramide (D16:1/24:0) Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	Ceramide (D16:1/24:1) Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	Ceramide (D17:1/16:0) Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	Ceramide (D16:1/22:0) Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	Monohexosylceramide (D16:1/20:0) Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	Sphingomyelin (D18:1/22:2, D18:2/22:1, D16:1/24:2) Levels In Elite Athletes	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	Lysophosphatidylethanolamine (16:0) [Sn1] Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	HLA-DQB1
GWAS_Catalog_2023	Chronic Hepatitis C Infection	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	HLA-B
GWAS_Catalog_2023	Cholesteryl Ester (20:3) Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	MYH11
GWAS_Catalog_2023	Lysophosphatidylethanolamine (16:0) [Sn2] Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	HLA-DQB1
GWAS_Catalog_2023	Ceramide (D16:1/18:0) Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	Ceramide (D17:1/24:1) Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	S-methylmethionine--homocysteine S-methyltransferase BHMT2 Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	TNC
GWAS_Catalog_2023	Sphingomyelin(39:1) [M+H]1+ Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	Cortex Volume	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	COL6A3
GWAS_Catalog_2023	Metabolite Risk Score For Predicting Weight Gain	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	TACC2
GWAS_Catalog_2023	Sphingomyelin (D18:1/14:0) levels/Sphingomyelin (D16:1/16:0) Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	Response To Simvastatin Treatment (PCSK9 Protein Level Change)	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	PDLIM5
GWAS_Catalog_2023	P Wave Terminal Force	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	MYH6
GWAS_Catalog_2023	Angiopoietin-1 Receptor Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	HLA-B
GWAS_Catalog_2023	IgG Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	IGHG3
GWAS_Catalog_2023	Phosphatidylcholine-O 31:0 [M+H]1+/Phosphatidylethanolamine-O 34:0 [M+H]1+ Levels	1/6	1.845859e-02	8.004193e-02	0	0	6.535410e+01	2.609083e+02	SYNE2
GWAS_Catalog_2023	Corneal Resistance Factor (MTAG)	3/181	1.866257e-02	8.004193e-02	0	0	5.644639e+00	2.247264e+01	COL6A2;COL6A3;TNS1
GWAS_Catalog_2023	Bipolar I Disorder	2/68	1.889064e-02	8.004193e-02	0	0	1.003636e+01	3.983522e+01	PLEC;SYNE1
GWAS_Catalog_2023	Bipolar Disorder Or Major Depressive Disorder	2/68	1.889064e-02	8.004193e-02	0	0	1.003636e+01	3.983522e+01	SYNE2;SYNE1
GWAS_Catalog_2023	Haemorrhoidal Disease	2/69	1.941618e-02	8.004193e-02	0	0	9.886070e+00	3.896741e+01	MYH11;PLEC
GWAS_Catalog_2023	Cortical Surface Area	5/506	2.018210e-02	8.004193e-02	0	0	3.403194e+00	1.328253e+01	TG;LAMA2;LAMC3;IQGAP2;TNS1
GWAS_Catalog_2023	Squamous Cell Lung Carcinoma	2/71	2.048561e-02	8.004193e-02	0	0	9.598551e+00	3.731948e+01	TNXB;NEB
GWAS_Catalog_2023	Malignant Lymphoma (Non-Hodgkin Lymphoma, Multiple Myeloma, Or Hodgkin Lymphoma)	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	HLA-DQB1
GWAS_Catalog_2023	Phosphatidylcholine-O 36:1 [M+H]1+/Phosphatidylcholine-P 36:0 [M+H]1+/Phosphatidylethanolamine-O 39:1 [M+H]1+ Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	SYNE2
GWAS_Catalog_2023	Left Ventricular Ejection Fraction	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	TTN
GWAS_Catalog_2023	N-acetylphenylalanine Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	GSTP1
GWAS_Catalog_2023	Creatine Levels In Elite Athletes	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	TNC
GWAS_Catalog_2023	Alkylphosphatidylcholine (O-18:0/18:1) Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	SYNE2
GWAS_Catalog_2023	Homoarginine Levels In Elite Athletes	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	TNS1
GWAS_Catalog_2023	Complement C3 And C4 Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	TNXB
GWAS_Catalog_2023	IgG Galactosylation Phenotypes (Multivariate Analysis)	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	HLA-C
GWAS_Catalog_2023	Gut Microbiota Relative Abundance (Sutterella)	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	IQGAP2
GWAS_Catalog_2023	Vaginal Microbiome Relative Abundance (F Peptostreptococcales-Tissierellales)	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	OBSCN
GWAS_Catalog_2023	Monohexosylceramide (D16:1/22:0) Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	SYNE2
GWAS_Catalog_2023	Myocardial Fractal Dimension (Slice 3)	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	TTN
GWAS_Catalog_2023	Myocardial Fractal Dimension (Slice 4)	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	TTN
GWAS_Catalog_2023	Number Of Pregnancies	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	SYNE1
GWAS_Catalog_2023	RBC Levels Of Sphingosine 1-Phosphate	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	DMD
GWAS_Catalog_2023	Phosphatidylethanolamine (15-MHDA 18:1) Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	PDLIM5
GWAS_Catalog_2023	Sphingomyelin 33:1 [M+H]1+ Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	SYNE2
GWAS_Catalog_2023	Sphingomyelin 36:0 [M+H]1+ Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	SYNE2
GWAS_Catalog_2023	Alpha-2-Macroglobulin Receptor-Associated Protein Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	HLA-B
GWAS_Catalog_2023	WNT1-inducible-signaling Pathway Protein 1 Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	TG
GWAS_Catalog_2023	Endoplasmic Reticulum Resident Protein 29 Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	TNXB
GWAS_Catalog_2023	Right Ventricular End Diastolic Volume	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	TTN
GWAS_Catalog_2023	Glycosyl Ceramide (D18:1/20:0, D16:1/22:0) Levels	1/7	2.150227e-02	8.004193e-02	0	0	5.445902e+01	2.091007e+02	SYNE2
GWAS_Catalog_2023	Estimated Glomerular Filtration Rate	5/518	2.207514e-02	8.178314e-02	0	0	3.321535e+00	1.266602e+01	LAMA5;OBSCN;PLIN4;HLA-C;NEB
GWAS_Catalog_2023	HDL Cholesterol Levels	5/519	2.223795e-02	8.199587e-02	0	0	3.314902e+00	1.261637e+01	HLA-DRB5;AHNAK;RRBP1;SYNE2;HLA-DQB1
GWAS_Catalog_2023	Platelet-to-lymphocyte Ratio	3/196	2.296899e-02	8.429185e-02	0	0	5.201985e+00	1.963026e+01	SPTA1;IQGAP2;PLEC
GWAS_Catalog_2023	Cervical Cancer	2/76	2.326415e-02	8.484232e-02	0	0	8.947748e+00	3.365106e+01	TNXB;PRUNE2
GWAS_Catalog_2023	Relative Fat Intake	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	NRAP
GWAS_Catalog_2023	Phenylephrine Infusion Rate During Anesthesia	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	IQGAP2
GWAS_Catalog_2023	Cirrhosis	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	HLA-B
GWAS_Catalog_2023	Decline In Glucose Metabolism In Posterior Cingulate Cortex	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	HLA-C
GWAS_Catalog_2023	Ceramide (D16:1/20:0) Levels	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	SYNE2
GWAS_Catalog_2023	Dihexosylceramide (D16:1/16:0) Levels	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	SYNE2
GWAS_Catalog_2023	Femur Bone Mineral Density X Serum Urate Levels Interaction	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	TNXB
GWAS_Catalog_2023	Conotruncal Heart Defects With Normally Related Great Vessels	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	LAMC3
GWAS_Catalog_2023	Triacylglycerol 45:4 [M+NH4]1+ Levels	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	SYNE2
GWAS_Catalog_2023	Obsessive-compulsive Disorder	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	LMO7
GWAS_Catalog_2023	Sphingomyelin 32:1 [M+H]1+ Levels	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	SYNE2
GWAS_Catalog_2023	Leukocyte Immunoglobulin-Like Receptor Subfamily B Member 1 Levels	1/8	2.453666e-02	8.484232e-02	0	0	4.667681e+01	1.730583e+02	HLA-B
GWAS_Catalog_2023	Lymphocyte Count	6/736	2.613919e-02	8.897543e-02	0	0	2.819178e+00	1.027399e+01	SPTA1;HLA-DRB5;HLA-C;IQGAP2;HLA-DRB1;HLA-DQB1
GWAS_Catalog_2023	Uterine Fibroids	2/81	2.618858e-02	8.897543e-02	0	0	8.379325e+00	3.052112e+01	PDLIM5;SYNE1
GWAS_Catalog_2023	Plateletcrit	5/546	2.693452e-02	8.897543e-02	0	0	3.145085e+00	1.136743e+01	LAMA5;HLA-B;RRBP1;IQGAP2;PLEC
GWAS_Catalog_2023	X-11470 Levels	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	TNXB
GWAS_Catalog_2023	Rheumatic Heart Disease	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	HLA-DQB1
GWAS_Catalog_2023	Serum IgE Levels	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	HLA-DRB1
GWAS_Catalog_2023	COVID-19 (Recovered Vs Asymptomatic)	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	IQGAP2
GWAS_Catalog_2023	Galactonate Levels In Elite Athletes	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	GSN
GWAS_Catalog_2023	Bullous Pemphigoid	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	HLA-DQB1
GWAS_Catalog_2023	Tryptase Beta-2 Levels	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	TPSAB1
GWAS_Catalog_2023	Acute Anterior Uveitis (With Or Without Ankylosing Spondylitis)	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	HLA-DRB5
GWAS_Catalog_2023	17-Hydroxyprogesterone (17-OHP) Levels	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	HLA-B
GWAS_Catalog_2023	Serum Bilirubin Levels X Mediterranean Diet Adherence Interaction In Metabolic Syndrome	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	LAMA2
GWAS_Catalog_2023	Lewy Body Disease	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	PDLIM5
GWAS_Catalog_2023	Sphingomyelin 39:1 [M+H]1+ Levels	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	SYNE2
GWAS_Catalog_2023	Non-receptor Tyrosine-Protein Kinase TYK2 Levels	1/9	2.756180e-02	8.897543e-02	0	0	4.084016e+01	1.466703e+02	HLA-B
GWAS_Catalog_2023	Resistance To COVID-19 Infection (Exposed Negative Vs Positive)	4/375	2.895855e-02	9.309814e-02	0	0	3.637327e+00	1.288301e+01	AHNAK2;HLA-C;MYH11;DMD
GWAS_Catalog_2023	Endometriosis (Stage 3 Or 4)	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	SYNE1
GWAS_Catalog_2023	Serum Levels Of Protein C4A;C4B	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	TNXB
GWAS_Catalog_2023	Methazolamide-induced Stevens-Johnson Syndrome / Toxic Epidermal Necrolysis	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	HLA-C
GWAS_Catalog_2023	Generalized Anxiety Disorder (Phenotype Risk Score)	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	LAMC3
GWAS_Catalog_2023	Sphingomyelin(32:1) [M+H]1+ Levels	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	SYNE2
GWAS_Catalog_2023	Abstraction And Mental Flexibility	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	COL6A3
GWAS_Catalog_2023	Circulating Levels Of Total-Tau	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	AHNAK2
GWAS_Catalog_2023	Vaginal Microbiome MetaCyc Pathway (PWY-5863|superpathway Of Phylloquinol Biosynthesis)	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	SMTN
GWAS_Catalog_2023	Tonometry	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	SYNE1
GWAS_Catalog_2023	Response To Anti-Depressant Treatment In Major Depressive Disorder	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	DMD
GWAS_Catalog_2023	Complement C4b Levels	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	TNXB
GWAS_Catalog_2023	P Wave Duration	1/10	3.057770e-02	9.365926e-02	0	0	3.630055e+01	1.265976e+02	MYH6
GWAS_Catalog_2023	Atrial Fibrillation (MTAG)	2/89	3.115869e-02	9.398801e-02	0	0	7.605747e+00	2.638177e+01	SYNE2;TTN
GWAS_Catalog_2023	Serum Glutamic-Oxaloacetic Transaminase Levels	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	HLA-DQB1
GWAS_Catalog_2023	Bipolar Disorder With Mood-Incongruent Psychosis	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	MYOM3
GWAS_Catalog_2023	Left Ventricular End-Systolic Volume	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	TTN
GWAS_Catalog_2023	Asthma And Hay Fever	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	TNS1
GWAS_Catalog_2023	Alzheimer's Disease Progression Score	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	AKAP12
GWAS_Catalog_2023	Facial Morphology (Factor 9, Facial Height Related To Vertical Position Of Nasion)	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	TTN
GWAS_Catalog_2023	Oropharynx Cancer	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	HLA-DQB1
GWAS_Catalog_2023	Lactosyl-N-behenoyl-sphingosine (D18:1/22:0) Levels In Elite Athletes	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	SYNE2
GWAS_Catalog_2023	Supranormal Left Ventricular Ejection Fraction	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	TTN
GWAS_Catalog_2023	Moderate To Vigorous Physical Activity Levels	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	HLA-DQB1
GWAS_Catalog_2023	Cognitive Function (Delayed Memory)	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	MYH11
GWAS_Catalog_2023	Eye Morphology	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	HLA-DQB1
GWAS_Catalog_2023	Alcohol Consumption (Max-Drinks)	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	LAMC3
GWAS_Catalog_2023	Vaginal Microbiome MetaCyc Pathway (PWY-7373|superpathway Of Demethylmenaquinol-6 Biosynthesis II)	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	NEB
GWAS_Catalog_2023	Vaginal Microbiome MetaCyc Pathway (PWY0-42|2-methylcitrate Cycle I)	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	MYH11
GWAS_Catalog_2023	Metabolite Levels (HVA/MHPG Ratio)	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	PPL
GWAS_Catalog_2023	Sphingolipid Levels	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	SYNE2
GWAS_Catalog_2023	Serum Amyloid A-1 Protein Levels	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	SAA1
GWAS_Catalog_2023	Right Ventricular End Systolic Volume	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	TTN
GWAS_Catalog_2023	Dilated Cardiomyopathy (MTAG)	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	TTN
GWAS_Catalog_2023	Severe COVID-19 Or Systemic Lupus Erythematosus (MTAG)	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	TNXB
GWAS_Catalog_2023	Minimum Measurement Of Hepatic Fat	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	PLEC
GWAS_Catalog_2023	Composite Immunoglobulin Trait (IgA/IgG)	1/11	3.358440e-02	9.398801e-02	0	0	3.266885e+01	1.108681e+02	IGHG2
GWAS_Catalog_2023	Cancer (Pleiotropy)	2/93	3.377277e-02	9.417641e-02	0	0	7.269963e+00	2.463137e+01	PDLIM5;HLA-DQB1
GWAS_Catalog_2023	Reticulocyte Fraction Of Red Cells	4/397	3.464065e-02	9.625153e-02	0	0	3.429850e+00	1.153365e+01	SPTA1;IQGAP2;SYNE2;TNS1
GWAS_Catalog_2023	Night Sleep Phenotypes	2/95	3.511101e-02	9.713564e-02	0	0	7.112903e+00	2.382282e+01	SPTA1;LAMA2
GWAS_Catalog_2023	Alzheimer Disease And Age Of Onset	2/96	3.578780e-02	9.713564e-02	0	0	7.036879e+00	2.343385e+01	AHNAK;HSPG2
GWAS_Catalog_2023	Idiopathic Intracranial Hypertension	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	PARP4
GWAS_Catalog_2023	Axial Length	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	LAMA2
GWAS_Catalog_2023	Hemolysis Of Donated Blood (Osmotic)	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	SPTA1
GWAS_Catalog_2023	BMI-adjusted Waist-Hip Ratio	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	PLIN4
GWAS_Catalog_2023	Initial Pursuit Acceleration In Psychotic Disorders	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	LMO7
GWAS_Catalog_2023	Insomnia In Migraine With Aura	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	FLG
GWAS_Catalog_2023	Vaginal Microbiome Relative Abundance (S Finegoldia Magna)	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	OBSCN
GWAS_Catalog_2023	Antisaccade Task Score	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	HLA-DRB1
GWAS_Catalog_2023	Cold Medicine-Related Stevens-Johnson Syndrome/Toxic Epidermal Necrolysis (SJS/TEN) With Severe Ocular Complications	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	LAMA2
GWAS_Catalog_2023	Left Ventricular Mass	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	TTN
GWAS_Catalog_2023	Influenza A (H1N1) Infection	1/12	3.658193e-02	9.713564e-02	0	0	2.969747e+01	9.824518e+01	DMD
GWAS_Catalog_2023	Apolipoprotein B Levels	4/413	3.915485e-02	1.016030e-01	0	0	3.292977e+00	1.067001e+01	HLA-B;RRBP1;SYNE2;PLEC
GWAS_Catalog_2023	Age-related Cognitive Decline (Language) (Slope Of Z-Scores)	1/13	3.957031e-02	1.016030e-01	0	0	2.722131e+01	8.791602e+01	TNS1
GWAS_Catalog_2023	Refractive Error (Autorefraction Measured)	1/13	3.957031e-02	1.016030e-01	0	0	2.722131e+01	8.791602e+01	LAMA2
GWAS_Catalog_2023	Weight Gain In Amisulpride-Treated First-Episode Psychosis	1/13	3.957031e-02	1.016030e-01	0	0	2.722131e+01	8.791602e+01	TTN
GWAS_Catalog_2023	Neuroblastoma (Pediatric)	1/13	3.957031e-02	1.016030e-01	0	0	2.722131e+01	8.791602e+01	LAMA5
GWAS_Catalog_2023	Serum Uric Acid Levels In Response To Allopurinol In Gout	1/13	3.957031e-02	1.016030e-01	0	0	2.722131e+01	8.791602e+01	MYH11
GWAS_Catalog_2023	Vaginal Microbiome MetaCyc Pathway (PWY-6397|mycolyl-arabinogalactan-peptidoglycan Complex Biosynthesis)	1/13	3.957031e-02	1.016030e-01	0	0	2.722131e+01	8.791602e+01	OBSCN
GWAS_Catalog_2023	Sphingomyeline C18:0 Levels	1/13	3.957031e-02	1.016030e-01	0	0	2.722131e+01	8.791602e+01	SYNE2
GWAS_Catalog_2023	Plasma Omega-3 Polyunsaturated Fatty Acid Levels (Docosapentaenoic Acid)	1/13	3.957031e-02	1.016030e-01	0	0	2.722131e+01	8.791602e+01	TNXB
GWAS_Catalog_2023	Hypertrophic Cardiomyopathy	1/13	3.957031e-02	1.016030e-01	0	0	2.722131e+01	8.791602e+01	AHNAK
GWAS_Catalog_2023	Height	26/6159	4.130514e-02	1.057085e-01	0	0	1.625677e+00	5.180656e+00	TNXB;LAMA2;SYNPO2;PRUNE2;TNC;RRBP1;IQGAP2;PPL;SYNE2;SYNE1;TTN;MYLK;AKAP12;NRAP;PDLIM5;TNS1;LMO7;NEB;HSPG2;SMTN;OBSCN;TG;COL6A2;COL6A3;TACC2;PLEC
GWAS_Catalog_2023	Epithelial Ovarian Cancer	2/105	4.210230e-02	1.057622e-01	0	0	6.419094e+00	2.033346e+01	SYNPO2;TACC2
GWAS_Catalog_2023	Chronic Obstructive Pulmonary Disease Liability (Machine Learning-Based Score)	3/249	4.214416e-02	1.057622e-01	0	0	4.070277e+00	1.288918e+01	SMTN;COL6A3;TNS1
GWAS_Catalog_2023	High-sensitivity Cardiac Troponin T Levels (MTAG)	1/14	4.254957e-02	1.057622e-01	0	0	2.512610e+01	7.932526e+01	SYNPO2
GWAS_Catalog_2023	High-sensitivity Cardiac Troponin I Concentration (MTAG)	1/14	4.254957e-02	1.057622e-01	0	0	2.512610e+01	7.932526e+01	SYNPO2
GWAS_Catalog_2023	Temperament	1/14	4.254957e-02	1.057622e-01	0	0	2.512610e+01	7.932526e+01	TG
GWAS_Catalog_2023	Lactate Dehydrogenase Levels	1/14	4.254957e-02	1.057622e-01	0	0	2.512610e+01	7.932526e+01	HLA-DQB1
GWAS_Catalog_2023	Sarcoidosis	1/14	4.254957e-02	1.057622e-01	0	0	2.512610e+01	7.932526e+01	HLA-DQB1
GWAS_Catalog_2023	Cancer (Pleiotropy)(Bidirectional)	1/14	4.254957e-02	1.057622e-01	0	0	2.512610e+01	7.932526e+01	HLA-DRB1
GWAS_Catalog_2023	Diabetic Retinopathy	1/14	4.254957e-02	1.057622e-01	0	0	2.512610e+01	7.932526e+01	HLA-DQB1
GWAS_Catalog_2023	Atopic Asthma	2/106	4.282808e-02	1.061154e-01	0	0	6.357051e+00	2.002828e+01	FLG;HLA-DQB1
GWAS_Catalog_2023	Severe COVID-19 Or Rheumatoid Arthritis (MTAG)	1/15	4.551974e-02	1.096420e-01	0	0	2.333021e+01	7.208123e+01	TNXB
GWAS_Catalog_2023	Waist-to-hip Ratio Adjusted For BMI (Joint Analysis Main Effects And Smoking Interaction)	1/15	4.551974e-02	1.096420e-01	0	0	2.333021e+01	7.208123e+01	HLA-C
GWAS_Catalog_2023	Glaucoma (Multi-Trait Analysis)	1/15	4.551974e-02	1.096420e-01	0	0	2.333021e+01	7.208123e+01	LMO7
GWAS_Catalog_2023	Breast Cancer Specific Mortality In Estrogen Receptor Negative Breast Cancer	1/15	4.551974e-02	1.096420e-01	0	0	2.333021e+01	7.208123e+01	DMD
GWAS_Catalog_2023	Serum Metabolite Ratios In Chronic Kidney Disease	1/15	4.551974e-02	1.096420e-01	0	0	2.333021e+01	7.208123e+01	SYNE2
GWAS_Catalog_2023	Cardiovascular Delta Age (Difference Between ECG-predicted And Chronological Age)	1/15	4.551974e-02	1.096420e-01	0	0	2.333021e+01	7.208123e+01	TTN
GWAS_Catalog_2023	RANTES Levels	1/15	4.551974e-02	1.096420e-01	0	0	2.333021e+01	7.208123e+01	SYNE1
